ID	Price	Diện tích (m2)	Latitude	Longitude	Cơ sở - tiện tích	Số phòng
733	1.840549633397487	4.382026634673881	12.2486401	109.17666795	2	9.0
1716	2.6026896854443837	3.8066624897703196	10.8368678	106.6582811	1	5.0
1850	2.330200260027019	4.406719247264253	20.9965964	105.8427935	2	12.0
991	2.3978952727983707	3.5263605246161616	10.7893532	106.6751898	1	6.0
2298	1.1939224684724346	4.276666119016055	10.8275817	106.6905729	1	8.0
1353	1.2237754316221157	4.007333185232471	21.0311002	105.8958066	2	8.0
1399	1.8718021769015913	4.382026634673881	10.7938926	106.73783635	1	8.0
1956	1.5040773967762742	3.828641396489095	21.0226691	105.7935241	1	8.0
959	2.379546134130174	4.605170185988092	10.8810392	106.512136	1	7.0
2265	1.840549633397487	3.912023005428146	10.8419635	106.66924875000001	1	6.0
1984	1.9459101490553132	3.4965075614664802	10.7851151	106.6679902	2	6.0
2099	1.9315214116032138	4.248495242049359	10.8569431	106.7469033	1	7.0
1212	1.840549633397487	3.4657359027997265	19.2052691	105.3423909	1	4.0
441	0.8544153281560676	3.912023005428146	21.0096981	105.7932746	2	8.0
1279	1.791759469228055	3.9318256327243257	10.8712121	106.7711497	1	8.0
636	1.547562508716013	4.276666119016055	21.0425147	105.8872588	3	8.0
2426	2.7343675094195836	4.718498871295094	10.878681799999999	106.7291094	2	6.0
1922	1.47932922708708	3.6375861597263857	20.8566653	106.6994903	1	7.0
972	1.6863989535702288	4.1588830833596715	10.77452405	106.60656420000001	1	4.0
881	2.128231705849268	3.5553480614894135	21.020395450000002	105.81994775000001	1	8.0
951	2.174751721484161	4.007333185232471	10.77072355	106.6075868	1	9.0
1524	1.7578579175523736	3.828641396489095	20.98366625	105.84279825	1	9.0
1114	1.252762968495368	4.0943445622221	10.8602356	106.7568433	3	8.0
1907	1.6094379124341003	3.6109179126442243	10.7628484	106.6178313	2	8.0
1792	1.33500106673234	3.5553480614894135	20.968766600000002	105.77867565	1	8.0
1224	2.1972245773362196	3.6888794541139363	10.785546	106.6336256	1	4.0
291	0.9932517730102834	3.871201010907891	10.8200039	106.72647275	1	6.0
2380	2.5649493574615367	4.3694478524670215	11.47161545	106.6778972	1	11.0
741	2.1400661634962708	3.828641396489095	10.79287345	106.6601345	1	8.0
1083	1.2383742310432684	3.912023005428146	10.7762973	106.6041685	2	8.0
1798	1.4701758451005926	4.02535169073515	10.8792052	106.7262541	1	4.0
1793	1.0986122886681098	3.5553480614894135	21.005843499999997	105.78659405	1	8.0
1855	1.275362800412609	4.276666119016055	10.8060643	106.6813234	2	8.0
1392	1.791759469228055	4.04305126783455	10.7833681	106.6164301	1	3.0
247	1.3506671834767394	4.290459441148391	21.0380917	105.8743506	2	8.0
797	1.252762968495368	4.060443010546419	10.9362964	106.6920045	1	3.0
2172	1.410986973710262	4.553876891600541	21.0612183	105.8797598	1	8.0
1628	1.2237754316221157	3.6888794541139363	20.9808826	105.84982074999999	1	8.0
802	1.6054298910365616	4.356708826689592	21.0291797	105.74809335	1	8.0
545	2.0149030205422647	4.127134385045092	10.754613	106.6582696	2	7.0
1724	2.186051276738094	4.442651256490317	20.9534707	105.7756791	1	10.0
1470	1.0296194171811581	3.912023005428146	10.8204226	106.6942397	2	4.0
1665	1.33500106673234	4.330733340286331	10.815521	106.6248911	1	6.0
2258	1.4350845252893227	4.31748811353631	10.8167155	106.7742519	2	9.0
386	1.2809338454620642	3.828641396489095	10.926897	106.8160971	1	4.0
573	1.589235205116581	3.9512437185814275	21.00943745	105.83939385	2	10.0
1276	1.4350845252893227	3.5553480614894135	21.0048433	105.8112832	1	7.0
1414	1.3480731482996928	3.5553480614894135	20.9675124	105.7784606	2	7.0
17	2.1400661634962708	4.1588830833596715	21.0278001	105.8294617	2	9.0
152	1.6094379124341003	3.912023005428146	20.96207925	105.79218235	2	11.0
1835	1.4701758451005926	4.31748811353631	10.8106884	106.6863984	1	6.0
908	0.7419373447293773	3.8918202981106265	10.776189	106.6113201	1	7.0
2212	1.599387576580599	3.713572066704308	21.013033450000002	105.7772222	1	12.0
236	2.833213344056216	3.6888794541139363	21.018175749999997	105.8341382	2	7.0
402	1.3862943611198906	3.4965075614664802	21.0641803	105.809786	1	7.0
1134	1.7404661748405046	5.075173815233827	10.7739277	106.6214169	2	8.0
1742	1.55814461804655	3.8066624897703196	20.961246199999998	105.7685198	2	8.0
1944	1.5686159179138452	3.9889840465642745	10.837791500000002	106.6412552	1	7.0
2304	1.7047480922384253	5.075173815233827	10.7693149	106.6755535	1	8.0
1595	1.6639260977181702	3.4011973816621555	21.0240516	105.8343155	1	5.0
905	1.2947271675944	3.6109179126442243	21.036503	105.7854012	1	7.0
1839	1.3737155789130306	3.9512437185814275	10.7841515	106.6574376	1	4.0
1687	2.0149030205422647	4.007333185232471	10.7992391	106.6802549	2	6.0
2225	1.682688374173693	4.31748811353631	21.0533486	105.9009639	2	10.0
1093	1.7047480922384253	4.0943445622221	10.8179224	106.6892094	1	5.0
325	1.7316555451583497	5.3612921657094255	21.0643188	105.8105694	1	8.0
2279	1.7227665977411035	4.0943445622221	10.84693215	106.76515265	1	5.0
2031	2.4423470353692043	4.382026634673881	10.7533195	106.6036714	1	8.0
2060	1.8718021769015913	4.007333185232471	21.0058026	105.8549049	2	7.0
1318	1.6094379124341003	4.852030263919617	21.031191749999998	105.73077520000001	2	34.0
1932	2.0794415416798357	4.990432586778736	10.7901734	106.74154695	1	7.0
487	1.5260563034950492	3.912023005428146	10.7923076	106.6063938	2	6.0
969	2.4336133554004498	4.499809670330265	10.9799431	106.85978865	1	7.0
1615	1.2809338454620642	2.833213344056216	21.0026587	105.8617634	2	7.0
1881	1.791759469228055	5.298317366548036	10.841757300000001	106.71710225	1	9.0
322	1.791759469228055	3.912023005428146	10.7721116	106.6460718	1	6.0
1938	2.162172939277301	3.6888794541139363	10.7993788	106.6650438	1	8.0
1249	0.5306282510621704	5.0106352940962555	10.837091000000001	106.8397584	2	8.0
2209	2.0541237336955462	4.0943445622221	20.866143100000002	106.6560538	1	8.0
2160	2.2192034840549946	3.970291913552122	21.00226515	105.81341755	2	8.0
1035	2.2823823856765264	4.356708826689592	20.97752015	105.8458109	1	8.0
1729	1.7227665977411035	4.553876891600541	11.876836	107.96577815	1	5.0
1029	1.840549633397487	3.6888794541139363	21.019454	105.8385705	1	7.0
377	1.4586150226995167	4.812184355372417	10.8476423	106.72988240000001	2	12.0
400	2.388762789235098	3.7612001156935624	10.7933763	106.7182627	1	8.0
1542	1.840549633397487	4.727387818712341	16.4469895	107.6080548	3	9.0
985	1.1631508098056809	3.828641396489095	10.81162705	106.73521740000001	1	5.0
585	0.9360933591703348	4.174387269895637	20.8601143	106.6738749	1	7.0
335	1.9740810260220096	3.2188758248682006	10.78077985	106.6356036	1	6.0
1395	2.772588722239781	3.8066624897703196	21.000948	105.8213205	1	12.0
68	1.3837912309017721	4.02535169073515	10.8496795	106.5879052	1	5.0
243	1.308332819650179	4.110873864173311	10.8058993	106.6975526	2	4.0
871	1.0296194171811581	3.58351893845611	21.0111955	105.8271214	2	13.0
261	1.589235205116581	4.0943445622221	10.7702358	106.6792988	1	5.0
1282	1.6094379124341003	4.605170185988092	10.8786187	106.6802892	2	8.0
1928	2.0014800002101243	3.871201010907891	20.9922632	105.8157908	1	10.0
278	2.186051276738094	4.605170185988092	10.80134615	106.68497414999999	2	8.0
1262	1.7047480922384253	4.0943445622221	10.7659892	106.6085946	0	4.0
1153	1.791759469228055	4.382026634673881	10.80256945	106.70457865	2	9.0
1569	1.4701758451005926	4.30406509320417	10.82126755	106.63221874999999	2	5.0
2394	2.5257286443082556	3.912023005428146	21.0294113	105.7687535	1	13.0
1790	2.833213344056216	3.912023005428146	21.00545075	105.83306255	1	9.0
843	1.7047480922384253	3.713572066704308	10.76557635	106.61593955000001	2	5.0
1902	1.7047480922384253	5.41610040220442	10.7401132	106.6191384	1	8.0
246	1.308332819650179	3.8501476017100584	10.771561	106.6278946	2	4.0
164	1.1939224684724346	3.58351893845611	10.7667203	106.6133357	1	4.0
1180	1.7047480922384253	3.9889840465642745	10.7228245	106.6606769	3	10.0
1246	1.5686159179138452	3.6109179126442243	10.8255432	106.6844184	1	5.0
329	0.5877866649021191	5.438079308923196	10.79738	106.6585187	2	8.0
1054	3.2771447329921766	4.382026634673881	10.8106775	106.68414745000001	2	12.0
1801	2.3513752571634776	4.143134726391533	20.9761685	105.8686692	1	8.0
878	1.599387576580599	4.382026634673881	21.04114465	105.79192425	2	15.0
18	1.9600947840472698	4.127134385045092	10.791808549999999	106.6716028	2	13.0
818	1.2947271675944	4.189654742026425	20.854665	106.684399	1	4.0
2267	2.3513752571634776	3.4965075614664802	20.9278611	105.7960081	1	8.0
548	0.8754687373538999	4.477336814478207	10.8485229	106.7453072	1	6.0
450	1.5040773967762742	3.8066624897703196	21.056113	105.8658504	2	8.0
789	1.7227665977411035	4.941642422609304	10.8264101	106.8183783	1	6.0
1383	1.1631508098056809	3.9512437185814275	10.7900436	106.6222343	2	5.0
507	0.712949807856125	5.0106352940962555	10.9642212	106.7131442	2	5.0
334	1.0986122886681098	4.700480365792417	10.8292885	106.6143944	2	20.0
2102	2.1400661634962708	3.912023005428146	21.033627850000002	105.795545	2	8.0
739	1.3737155789130306	4.382026634673881	10.8478597	106.67070104999999	1	6.0
1116	2.1041341542702074	5.438079308923196	10.7922391	106.6400611	1	20.0
1415	1.3862943611198906	3.58351893845611	10.795602599999999	106.6232828	1	4.0
1132	1.8718021769015913	3.58351893845611	10.774537	106.621061	1	8.0
383	0.7654678421395714	4.143134726391533	20.86072095	106.68855335	2	6.0
427	0.8109302162163288	3.295836866004329	10.8195233	106.6899164	1	4.0
161	2.70805020110221	3.4339872044851463	20.96468275	105.770923	1	8.0
2119	1.423108334242607	4.02535169073515	10.8088269	106.64646765	1	8.0
1718	1.589235205116581	4.248495242049359	10.7358416	106.6214714	1	8.0
498	2.066862759472976	4.0943445622221	11.148719	106.6708195	1	4.0
2280	1.7227665977411035	3.6888794541139363	10.7754751	106.6150563	1	8.0
2352	1.2237754316221157	4.418840607796598	10.7364544	106.7186909	1	12.0
202	1.7047480922384253	3.58351893845611	21.0151077	105.8385705	1	6.0
1991	2.3978952727983707	3.784189633918261	21.0378383	105.7439194	2	7.0
2111	1.7578579175523736	3.4339872044851463	21.03342785	105.8101278	2	8.0
2059	1.3862943611198906	3.912023005428146	20.9984223	105.82130749999999	2	8.0
382	1.3862943611198906	4.290459441148391	10.063363	105.5943388	1	8.0
1737	1.7227665977411035	3.784189633918261	10.81846805	106.777724	1	5.0
494	1.791759469228055	3.4657359027997265	21.0507151	105.8133047	1	8.0
1964	1.6094379124341003	4.700480365792417	10.86676765	106.7728569	2	5.0
1741	2.424802725718295	4.02535169073515	10.80838895	106.61844049999999	1	4.0
967	0.9555114450274363	3.7612001156935624	10.7359363	106.6137072	2	8.0
1982	2.617395832834079	4.382026634673881	10.7300587	106.7003372	3	8.0
750	2.1400661634962708	3.295836866004329	10.81550545	106.65923810000001	2	8.0
468	2.4765384001174837	4.553876891600541	21.0027414	105.8563274	1	2.0
320	1.9459101490553132	4.290459441148391	10.83804645	106.62822385000001	1	4.0
1820	2.0918640616783932	4.189654742026425	10.80290465	106.69013525	1	10.0
606	1.0986122886681098	3.2188758248682006	21.0143299	105.8314918	1	8.0
1645	2.4849066497880004	4.0943445622221	10.85810055	106.7438155	2	6.0
896	2.302585092994046	3.6375861597263857	21.0363002	105.789506	1	7.0
1168	0.9360933591703348	3.1780538303479458	10.83052545	106.6331031	1	5.0
31	2.785011242238338	3.9512437185814275	21.0012748	105.8393044	3	9.0
499	1.4350845252893227	4.700480365792417	10.7970051	106.6828457	1	8.0
2237	2.6026896854443837	3.912023005428146	20.9738946	105.7764971	2	8.0
2159	1.5686159179138452	3.8501476017100584	10.7740578	106.6474783	2	7.0
712	1.62924053973028	3.4657359027997265	10.780873150000001	106.64861909999999	2	8.0
1037	1.9947003132247452	3.8066624897703196	21.0418187	105.78451465	2	9.0
1846	1.8718021769015913	5.529429087511423	10.8314814	106.7277906	2	10.0
1369	1.9242486522741338	4.787491742782046	21.0810137	105.9645816	2	8.0
1236	2.6390573296152584	3.8066624897703196	10.9485404	106.8199638	1	8.0
444	1.3480731482996928	4.382026634673881	10.77698015	106.62129225	1	8.0
730	2.468099531471619	4.430816798843313	10.81272005	106.6600172	2	19.0
319	2.2278615467981093	5.4116460518550396	10.9415789	106.5607658	1	8.0
2248	1.589235205116581	4.04305126783455	10.8069025	106.6819215	1	8.0
137	3.2771447329921766	4.174387269895637	21.010845699999997	105.83280644999999	2	9.0
1864	1.4586150226995167	3.7376696182833684	20.9833749	105.7835348	1	7.0
1663	1.8082887711792655	3.2188758248682006	21.0092684	105.8258111	2	7.0
1915	1.8946168546677629	4.174387269895637	10.9375355	106.8287555	1	7.0
1641	1.2809338454620642	3.713572066704308	21.0926941	105.8833448	1	5.5
1600	2.151762203259462	4.605170185988092	16.0154484	108.2531842	3	20.0
393	1.4816045409242156	4.382026634673881	10.80182885	106.68550905000001	2	11.0
474	2.772588722239781	3.7376696182833684	21.0053161	105.8086527	1	8.0
597	2.5572273113676265	4.248495242049359	10.7937408	106.6423863	2	8.0
2278	1.8718021769015913	4.0943445622221	10.8478511	106.76499165	1	5.0
1468	1.791759469228055	4.605170185988092	10.95872345	106.82626780000001	1	5.0
1300	2.028148247292285	4.605170185988092	10.8414544	106.6624967	2	5.0
747	0.9745596399981308	3.7376696182833684	10.78510015	106.64627475	1	4.0
1104	1.5040773967762742	4.0943445622221	10.8286444	106.7029558	1	9.0
2171	2.066862759472976	4.0943445622221	10.800061549999999	106.6269355	2	4.0
2233	0.26236426446749106	4.0943445622221	16.4519393	107.6078386	1	8.0
2076	1.2809338454620642	4.700480365792417	10.833840850000001	106.78344235	3	10.0
1963	1.4701758451005926	3.9512437185814275	16.0857919	108.2350551	2	6.0
1603	2.70805020110221	4.882801922586371	10.7917429	106.6748587	2	8.0
1213	1.2237754316221157	3.4011973816621555	20.8353666	105.9700187	1	6.0
428	0.6678293725756554	4.127134385045092	11.0058551	106.7218823	1	5.0
425	2.917770732084279	5.272999558563747	10.7919087	106.6914821	1	8.0
1696	1.7047480922384253	4.836281906951478	10.7479292	106.6169023	1	8.0
1998	2.174751721484161	4.276666119016055	10.7427497	106.6119309	1	8.0
611	2.740840023925201	4.787491742782046	10.79963445	106.68885660000001	1	3.0
2096	1.7900914121273581	4.718498871295094	12.267198950000001	109.15731969999999	1	5.0
2355	1.7404661748405046	5.817111159963204	21.0189833	105.9481833	1	8.0
43	1.6770965609079151	5.521460917862246	10.8564547	106.7660949	2	20.0
36	1.2809338454620642	3.1354942159291497	10.8012665	106.7128801	1	8.0
2166	2.5416019934645457	3.7376696182833684	10.782937	106.6762365	1	9.0
940	2.0149030205422647	3.912023005428146	20.9969246	105.8246143	2	12.0
64	2.0541237336955462	3.6888794541139363	20.966848499999998	105.75146910000001	2	8.0
657	1.916922612182061	3.4965075614664802	21.021785	105.8312195	1	5.0
680	2.2512917986064953	4.248495242049359	10.774909300000001	106.61644390000001	1	6.0
1298	1.916922612182061	4.51085950651685	10.7891896	106.6811104	1	8.0
1115	1.252762968495368	4.02535169073515	10.812235600000001	106.6439079	2	8.0
1077	0.7884573603642703	4.02535169073515	10.7667424	106.60395825	2	4.0
1151	0.8329091229351039	3.7376696182833684	10.7998966	106.63189704999999	3	8.0
1099	1.1786549963416462	3.7376696182833684	20.9936344	105.8139413	1	8.0
501	2.468099531471619	4.553876891600541	10.8371438	106.67545290000001	2	7.0
932	2.501435951739211	4.248495242049359	21.032215700000002	105.88047965	1	10.0
1561	2.760009940032921	4.605170185988092	10.7411353	106.5965813	1	8.0
2374	1.8718021769015913	4.605170185988092	10.9609791	106.8220797	1	5.0
75	2.302585092994046	4.605170185988092	16.0544563	108.0717219	1	8.0
1643	2.5572273113676265	3.9318256327243257	10.7982517	106.6861648	2	8.0
1161	0.9745596399981308	4.499809670330265	20.9831469	105.8096249	1	6.0
2010	3.2188758248682006	3.4965075614664802	10.7971716	106.6483109	1	9.0
957	2.72785282839839	3.9889840465642745	20.855348	106.6783156	1	7.0
343	3.0819099697950434	4.718498871295094	10.84173305	106.63676555	1	4.0
1411	2.174751721484161	4.465908118654584	21.0166024	105.9448734	1	8.0
1768	1.62924053973028	4.969813299576001	10.8628229	106.7320692	2	9.0
2037	1.4770487243883548	4.382026634673881	10.8000759	106.6302092	2	10.0
1289	1.7749523509116738	3.6375861597263857	20.975663349999998	105.80183265	1	9.0
1844	0.9932517730102834	3.784189633918261	10.7445155	106.6688354	3	8.0
1593	1.791759469228055	4.2626798770413155	10.7777803	106.6289321	1	4.0
1762	1.589235205116581	4.007333185232471	11.0887527	106.2669247	2	4.0
1893	1.8870696490323797	4.04305126783455	10.8683572	106.6201999	1	3.0
893	1.766441661243765	4.31748811353631	21.0980561	106.04173055	1	8.0
1661	2.321406847234633	4.31748811353631	10.8221315	106.6867717	1	8.0
1827	1.5260563034950492	4.672828834461906	10.875798750000001	106.6345818	1	8.0
1021	1.7316555451583497	5.768320995793772	10.7340344	106.7215787	2	8.0
464	1.5129270120532565	4.564348191467836	10.88142045	106.7226947	1	5.0
270	1.9315214116032138	4.605170185988092	10.6948127	106.7401549	1	7.0
69	1.3532545070416904	3.6888794541139363	10.84106575	106.65822705	1	4.0
112	1.8870696490323797	3.4965075614664802	21.0104261	105.8184682	1	10.0
1731	1.0986122886681098	3.58351893845611	20.9796446	105.7923394	1	7.0
831	2.028148247292285	3.258096538021482	10.73855195	106.6732979	1	4.0
531	2.0541237336955462	3.6109179126442243	10.845846	106.643129	1	4.0
533	2.1972245773362196	3.58351893845611	20.99010965	105.80812335	1	9.0
88	1.824549292051046	4.605170185988092	10.8412188	106.7258618	2	8.0
412	2.145931282948669	3.912023005428146	16.05777225	108.2146879	1	8.0
46	2.2300144001592104	5.545177444479562	10.7865752	106.6955235	1	8.0
815	1.0986122886681098	4.5217885770490405	21.0407327	105.896559	1	8.0
926	1.2237754316221157	5.54907608489522	10.805395149999999	106.67976315	2	8.0
503	2.388762789235098	4.04305126783455	21.0379862	105.7737345	1	15.0
1476	2.277267285009756	4.1588830833596715	10.7278848	106.6203589	1	8.0
2408	1.410986973710262	3.6375861597263857	21.0717994	105.90037344999999	2	7.0
1570	1.7047480922384253	4.007333185232471	10.8150123	106.7748598	1	7.0
89	1.9459101490553132	5.375278407684165	21.1188332	105.9597843	1	8.0
344	1.0296194171811581	3.8501476017100584	21.0671558	105.8076531	1	8.0
193	1.7047480922384253	3.6109179126442243	21.0353362	105.8238927	1	10.0
459	1.599387576580599	4.0943445622221	10.7939399	106.6512439	1	8.0
1163	1.5040773967762742	3.7376696182833684	21.0400626	105.8986779	2	8.0
1177	1.3862943611198906	4.343805421853684	10.7890603	106.8001396	2	9.0
1531	0.5596157879354227	4.1588830833596715	10.8067689	106.7193518	1	11.0
489	0.6931471805599453	4.31748811353631	10.8536297	106.6515948	2	9.0
1630	1.6486586255873816	3.7376696182833684	10.82820775	106.62760585000001	1	4.0
2368	1.9387416595767009	4.0943445622221	10.77328515	106.6115566	1	6.0
22	1.33500106673234	3.8501476017100584	10.7760186	106.6393366	3	8.0
460	1.7047480922384253	4.31748811353631	10.8609648	106.5324628	1	7.0
2429	1.7749523509116738	4.74493212836325	10.87622955	106.73024269999999	3	6.0
1220	2.060513531794317	4.31748811353631	21.0908068	105.9803797	2	8.0
1514	1.5260563034950492	3.784189633918261	21.00580995	105.81812314999999	1	8.0
1985	1.410986973710262	3.7376696182833684	10.7914703	106.6720667	1	8.0
697	2.772588722239781	5.634789603169249	20.9575583	105.7686493	2	8.0
922	1.8082887711792655	4.941642422609304	10.8271084	106.6861979	2	10.0
842	2.740840023925201	3.58351893845611	21.0236041	105.7996944	1	10.0
1906	1.2669476034873244	4.7535901911063645	20.822437	106.65049785	2	6.0
1760	2.2669579153508947	3.091042453358316	20.98305585	105.85223925	1	5.0
1034	2.2823823856765264	4.02535169073515	10.803734200000001	106.65703635	1	7.0
726	1.0647107369924282	4.276666119016055	10.859594	106.7544265	1	8.0
644	1.208960345836975	4.0943445622221	10.8693058	106.5604926	1	4.0
1702	2.580216829592325	4.787491742782046	21.0209907	105.8522201	1	8.0
1515	1.6486586255873816	3.713572066704308	10.8631838	106.6497393	1	6.0
1585	1.3609765531356006	4.174387269895637	10.87491605	106.73016899999999	1	5.0
2134	2.8154087194227095	5.545177444479562	21.0697172	105.9021437	1	3.0
308	2.066862759472976	3.7376696182833684	10.7747759	106.6357275	1	8.0
101	1.8718021769015913	4.30406509320417	10.7755629	106.6152904	2	8.0
1243	2.272125885509337	3.6888794541139363	10.7372069	106.72883569999999	1	8.0
870	2.3608540011180215	4.0943445622221	16.0812594	108.2355606	1	8.0
53	2.1400661634962708	4.0943445622221	10.79623995	106.67181145	2	9.0
500	2.312535423847214	3.9512437185814275	20.966264000000002	105.77068675	2	8.0
581	1.5040773967762742	3.2188758248682006	21.020960199999998	105.8203326	1	8.0
1127	1.5040773967762742	4.394449154672439	10.780906949999999	106.6704356	2	8.0
1863	1.8531680973566984	3.7376696182833684	10.844592500000001	106.65377575	1	9.0
1986	2.066862759472976	3.912023005428146	21.0509388	105.8428491	1	3.0
824	0.6931471805599453	4.1588830833596715	20.856962199999998	106.69341865	1	8.0
2187	1.4350845252893227	2.5649493574615367	21.0190445	105.8310736	1	7.0
2387	0.5822156198526637	4.0943445622221	10.734014	106.61722245	1	8.0
1227	0.9555114450274363	3.258096538021482	10.7846823	106.6270122	1	4.0
338	2.5952547069568657	4.30406509320417	10.7480929	106.6352362	3	7.0
9	1.9459101490553132	4.6443908991413725	10.8220519	106.6332401	1	6.0
1355	1.2809338454620642	4.060443010546419	20.98328785	105.839573	1	9.0
1346	1.6956156086751528	5.384495062789089	21.0419613	105.9031338	1	8.0
252	1.916922612182061	4.605170185988092	10.7732119	106.621259	1	10.0
649	0.8109302162163288	3.8918202981106265	20.96960495	105.7699503	1	8.0
583	1.5260563034950492	4.1588830833596715	10.869214	106.5602669	2	4.0
478	2.5649493574615367	4.02535169073515	20.9943823	105.8627172	1	11.0
1669	1.547562508716013	4.990432586778736	10.842960600000001	106.70939555	1	8.0
630	1.791759469228055	3.4011973816621555	20.9672613	105.7640809	3	8.0
1953	2.0149030205422647	4.276666119016055	10.9469111	106.8272499	1	8.0
874	1.749199854809259	3.912023005428146	20.8573026	106.6763301	1	2.0
1791	2.2823823856765264	4.127134385045092	10.7611614	106.6998016	1	5.0
327	1.2809338454620642	3.1354942159291497	21.0021776	105.8412198	2	9.0
2128	2.5649493574615367	4.927253685157205	16.0629875	108.1892877	1	6.0
869	0.6931471805599453	3.4011973816621555	20.93708	105.7673942	1	4.0
971	0.8754687373538999	4.564348191467836	21.016067399999997	105.8006212	3	18.0
1069	1.308332819650179	3.6375861597263857	10.7957931	106.7162257	1	6.0
1008	1.5040773967762742	4.382026634673881	16.47120045	107.60243829999999	1	6.0
743	2.5649493574615367	3.6888794541139363	10.7221958	106.7257872	2	7.0
1471	1.5260563034950492	4.330733340286331	21.0467846	105.8782157	1	10.0
2317	2.0014800002101243	4.700480365792417	21.0627864	105.9083056	2	10.0
1618	1.0647107369924282	3.784189633918261	10.75456345	106.64609525	1	4.0
817	1.3737155789130306	3.713572066704308	20.9315381	105.8260943	1	7.0
1591	2.803360380906535	3.4657359027997265	20.9927384	105.8260595	1	10.0
830	1.6770965609079151	5.111987788356544	21.0053964	105.8569193	2	9.0
2384	1.599387576580599	5.0106352940962555	11.1192402	106.6417219	1	4.0
1939	2.1400661634962708	3.6888794541139363	10.7876357	106.63202584999999	1	4.0
2064	1.252762968495368	5.075173815233827	10.7528168	106.6289434	3	8.0
2241	2.624668592163159	5.3706380281276624	10.83654125	106.63063235	2	10.0
272	2.038619547159581	3.7612001156935624	21.01799165	105.828949	1	4.0
2281	1.7047480922384253	3.6888794541139363	21.0167221	105.82141730000001	2	7.0
1931	1.0986122886681098	4.0943445622221	20.982654250000003	105.86049505	3	11.0
432	2.5877640352277083	4.890349128221754	19.8026074	105.78047269999999	1	8.0
1651	1.9459101490553132	4.04305126783455	21.0775967	105.8174665	2	8.0
648	1.4327007339340465	2.302585092994046	10.730422	106.64999525	1	3.0
1167	1.33500106673234	4.584967478670572	10.9308798	106.8201106	1	5.0
1023	2.1041341542702074	4.553876891600541	21.018116499999998	105.8266146	3	8.0
770	1.9459101490553132	4.110873864173311	10.7415526	106.7038493	1	3.0
1767	1.4350845252893227	4.5217885770490405	22.3363608	103.8437852	2	8.0
766	1.824549292051046	4.382026634673881	10.8266882	106.6794518	2	14.0
1920	2.2617630984737906	4.007333185232471	20.9835488	105.8569029	2	8.0
1813	1.1939224684724346	3.912023005428146	21.04340485	105.82531655	1	12.0
2288	1.9600947840472698	3.5553480614894135	10.7691501	106.6269722	1	6.0
1219	1.3862943611198906	4.02535169073515	10.7958295	106.6269265	2	5.0
560	2.70805020110221	4.477336814478207	20.95725625	105.76261360000001	1	7.0
677	1.5260563034950492	3.6888794541139363	21.012065749999998	105.8480671	1	8.0
665	1.599387576580599	4.584967478670572	10.8386242	106.7343177	2	8.0
1097	2.0149030205422647	3.4965075614664802	21.0713761	105.7943322	2	8.0
78	1.9315214116032138	4.248495242049359	10.8079431	106.6201184	2	8.0
1323	2.1162555148025524	4.174387269895637	10.79060385	106.65270665	2	8.0
19	2.468099531471619	3.9889840465642745	21.0169948	105.8266333	3	10.0
1968	3.044522437723423	4.290459441148391	10.754203350000001	106.60870445	1	8.0
997	1.7749523509116738	4.477336814478207	10.8195166	106.7026565	1	12.0
1079	2.0794415416798357	3.871201010907891	20.8618725	106.6662485	2	9.0
992	3.1354942159291497	3.295836866004329	10.7722727	106.6821955	2	7.0
2296	0.8329091229351039	4.31748811353631	10.84197355	106.66116355	1	6.0
2390	1.9878743481543455	4.553876891600541	10.85977645	106.45117404999999	1	8.0
670	1.2809338454620642	3.5553480614894135	20.9851356	105.84465065	2	6.0
916	1.8718021769015913	4.997212273764115	10.8964757	106.7527418	2	8.0
2403	2.272125885509337	4.07753744390572	10.781179600000002	106.65065870000001	1	8.0
2157	2.70805020110221	4.1588830833596715	10.837587	106.661802	1	6.0
1573	1.5665304114228238	4.0943445622221	16.46131895	107.573183	1	4.0
1443	1.9315214116032138	4.04305126783455	20.9567104	105.7936155	1	6.0
746	1.8870696490323797	4.499809670330265	10.8790427	106.5525145	1	8.0
1720	3.1654750481410856	5.043425116919247	10.84390085	106.73287355	1	8.0
1065	2.1041341542702074	3.4657359027997265	10.8236032	106.6957585	2	8.0
1261	2.2617630984737906	4.8283137373023015	16.063300499999997	108.20170885	2	34.0
1758	1.7227665977411035	4.343805421853684	10.7768613	106.6495893	1	8.0
91	1.6094379124341003	3.912023005428146	21.015565	105.8244843	2	13.0
1617	1.5665304114228238	3.6888794541139363	10.85132235	106.7665695	1	6.0
1783	1.3862943611198906	3.9512437185814275	10.81535735	106.632254	1	3.0
119	1.33500106673234	3.7612001156935624	21.0811211	105.8180306	2	9.0
1946	1.4586150226995167	4.382026634673881	10.791477350000001	106.64112235	2	8.0
1050	2.624668592163159	3.4657359027997265	10.794846249999999	106.63914825	2	5.0
1453	1.7047480922384253	4.382026634673881	10.78045515	106.6292306	1	8.0
941	1.7047480922384253	3.8066624897703196	10.7595829	106.599273	1	3.0
884	1.8164520818184267	3.912023005428146	21.0092206	105.8165427	1	10.0
1697	2.6741486494265287	4.0943445622221	10.7959013	106.6319936	1	13.0
1264	1.9459101490553132	3.1780538303479458	10.7939818	106.6808152	1	4.0
681	1.4350845252893227	5.298317366548036	16.02289865	108.22624945000001	1	8.0
