ID	Log price (1 billion VND)	Log area (square meters)	(Log) Bedrooms	(Log) WC	Parking	For rent	Infrastructure	Facade	(Log) Number of floors	Latitude	Longitude	Cluster	Distance_to_center_0	Distance_to_center_1
463	1.8718021769015913	3.7376696182833684	1.3862943611198906	0.6931471805599453	1	0	0	0	1.0986122886681098	10.7494237	106.6353159	1	1062.0136758876965	17.650757217894572
2742	1.0818051703517284	3.4339872044851463	1.3862943611198906	1.3862943611198906	1	0	0	0	1.3862943611198906	20.9863992	105.8781944	0	84.56744251487754	1130.5042223005655
1905	1.6094379124341003	3.6635616461296463	1.0986122886681098	1.0986122886681098	0	0	1	0	1.0986122886681098	10.7714043	106.681117	1	1059.7942063075923	12.372908441464919
606	1.8718021769015913	4.007333185232471	1.0986122886681098	1.0986122886681098	1	0	1	1	0.1823215567939546	10.7915132	106.672	1	1057.514459356386	11.579859906593907
794	3.349904087274605	4.543294782270004	2.8903717578961645	2.9444389791664403	0	0	1	1	1.8870696490323797	10.8041866	106.6965971	1	1056.2335475232262	8.603295371068597
2212	1.682688374173693	3.912023005428146	1.3862943611198906	1.0986122886681098	1	0	1	0	1.0986122886681098	10.8268096	106.8170879	1	1054.4382293033318	7.31269659861984
1473	0.7178397931503168	4.532599493153256	1.3862943611198906	1.3862943611198906	1	1	0	0	0.0	11.0159709	106.8355372	1	1033.5698001345504	19.919616664202685
160	3.2771447329921766	5.365976015021851	1.6094379124341003	1.0986122886681098	0	0	0	0	1.0986122886681098	10.7434033	106.6935162	1	1062.9683292493096	14.139967555611115
142	2.424802725718295	4.51085950651685	1.3862943611198906	0.6931471805599453	0	0	0	1	0.6931471805599453	10.8072881	106.7291123	1	1056.0668145400416	6.042109435685184
2716	2.1162555148025524	3.912023005428146	0.0	0.0	0	0	1	1	0.0	20.8573026	106.6763301	0	79.56581436728005	1112.288046069056
882	0.9477893989335261	4.110873864173311	1.0986122886681098	0.6931471805599453	0	1	1	0	0.47000362924573563	11.0076026	106.7199228	1	1033.7707475976838	17.47640989910125
2282	1.4350845252893227	3.5553480614894135	0.6931471805599453	1.0986122886681098	1	0	1	0	1.0986122886681098	10.7996609	106.6947173	1	1056.7262748368098	9.090212379492849
2433	2.5257286443082556	4.605170185988092	1.0986122886681098	1.0986122886681098	0	0	0	1	1.0986122886681098	21.0288671	105.8840044	0	88.66913652053032	1135.158269730812
2309	1.599387576580599	3.970291913552122	1.791759469228055	1.3862943611198906	0	1	1	0	1.0986122886681098	10.7977614	106.6961977	1	1056.9450505449954	9.116145083192773
1033	2.6390573296152584	4.418840607796598	1.0986122886681098	1.3862943611198906	1	0	0	0	1.3862943611198906	10.7917764	106.6716568	1	1057.4835026268377	11.592060576898684
28	1.6094379124341003	4.143134726391533	1.3862943611198906	1.3862943611198906	1	1	1	0	0.9555114450274363	10.7995423	106.6066564	1	1056.3176235488922	17.459694868509086
2298	2.6390573296152584	4.68213122712422	1.0986122886681098	0.6931471805599453	0	0	1	1	0.6931471805599453	10.7559969	106.624348	1	1061.2335709229787	18.113712821815767
2604	1.8562979903656263	4.290459441148391	1.3862943611198906	1.3862943611198906	1	0	0	0	1.3862943611198906	10.749219	106.5830822	1	1061.8107867118515	22.26025770017918
642	2.1471001901536506	4.07753744390572	1.0986122886681098	1.0986122886681098	0	0	0	1	0.0	21.0106758	105.7995616	0	90.58229398798564	1133.919114665089
2447	1.547562508716013	4.174387269895637	1.6094379124341003	1.6094379124341003	1	0	0	0	1.3862943611198906	12.9285815	109.1642208	1	877.1101710968863	349.02372626538835
1603	1.2809338454620642	4.927253685157205	0.6931471805599453	1.3862943611198906	0	0	1	1	0.7884573603642703	10.6636608	106.50538	1	1071.0390876801505	34.67643691374945
1175	1.8870696490323797	3.9512437185814275	1.3862943611198906	1.0986122886681098	0	0	1	0	1.3862943611198906	10.822494	106.692646	1	1054.1793964947478	7.8212526922173495
1674	1.0986122886681098	3.6888794541139363	1.3862943611198906	1.3862943611198906	0	0	1	0	0.0	20.9438041	105.756738	0	86.43573867918047	1126.9393271294557
126	1.9878743481543455	4.382026634673881	1.3862943611198906	1.6094379124341003	0	0	1	0	1.3862943611198906	10.738715	106.7112074	1	1063.5830954988614	13.79472533908356
1170	1.3480731482996928	3.4965075614664802	0.6931471805599453	1.0986122886681098	0	0	0	0	0.6931471805599453	10.7623886	106.6748714	1	1060.763971296195	13.576359212939064
712	2.1162555148025524	4.219507705176107	1.3862943611198906	1.3862943611198906	1	0	0	0	1.2809338454620642	10.8063178	106.6903039	1	1055.963770126984	8.99252969911601
2670	1.589235205116581	4.248495242049359	1.6094379124341003	0.6931471805599453	1	0	1	0	0.6931471805599453	10.8204777	106.6941029	1	1054.4110065279442	7.786646480011271
890	2.501435951739211	4.787491742782046	1.6094379124341003	1.6094379124341003	0	0	1	1	0.1823215567939546	21.0777814	105.967025	0	90.96684671798603	1139.88889258281
2403	1.3862943611198906	4.382026634673881	1.3862943611198906	1.3862943611198906	0	0	1	1	1.3862943611198906	16.479172	107.609619	0	448.94300964808053	632.1801523642986
1312	0.3364722366212129	4.499809670330265	0.6931471805599453	0.6931471805599453	0	0	1	0	0.0	22.1934419	106.6048166	0	215.4394501859129	1260.93040317044
1485	1.55814461804655	5.0369526024136295	1.3862943611198906	1.3862943611198906	0	0	1	0	1.0986122886681098	16.0504684	108.2095168	0	516.7751349312764	598.7327274188467
1653	2.2300144001592104	4.248495242049359	1.3862943611198906	1.4816045409242156	1	0	1	0	1.3862943611198906	21.0395434	105.898051	0	89.22833333473004	1136.219312478578
1431	1.33500106673234	3.58351893845611	0.6931471805599453	0.6931471805599453	1	0	1	0	0.6931471805599453	10.842833	106.664001	1	1051.7740156350078	10.172941127155326
1938	1.791759469228055	4.110873864173311	1.6094379124341003	1.6094379124341003	0	0	1	0	1.6094379124341003	20.8591906	106.666791	0	79.1290113774178	1112.5062709465055
1733	1.1474024528375417	3.4011973816621555	1.0986122886681098	1.0986122886681098	0	0	0	0	1.3862943611198906	20.9634491	105.7577445	0	88.2194658443906	1129.1032420312501
1149	1.824549292051046	4.663439094112067	1.3862943611198906	1.3862943611198906	1	0	1	0	1.33500106673234	10.782762	106.7691965	1	1059.0246150666578	8.105864299849127
2619	0.8109302162163288	3.8066624897703196	0.6931471805599453	0.6931471805599453	0	0	1	0	0.6931471805599453	10.7728965	106.6848042	1	1059.6473599963404	11.982835265416957
753	1.1939224684724346	4.276666119016055	0.6931471805599453	0.6931471805599453	1	0	1	0	0.6931471805599453	10.8911718	106.5908123	1	1046.0692806772347	18.532794269064162
2090	0.9282193027394288	4.110873864173311	0.6931471805599453	1.0986122886681098	0	0	1	1	0.6931471805599453	11.0388522	106.7494338	1	1030.472930392567	20.505852098713703
2568	1.1631508098056809	3.9512437185814275	1.0986122886681098	0.6931471805599453	1	1	1	0	0.8754687373538999	10.8276733	106.805864	1	1054.268908686283	6.175910646792827
1617	2.740840023925201	4.382026634673881	1.3862943611198906	1.3862943611198906	1	0	1	1	1.6094379124341003	21.0575538	105.9024322	0	90.93686937641237	1138.1775500610602
2634	2.91235066461494	4.564348191467836	1.3862943611198906	1.6094379124341003	1	0	1	0	1.6094379124341003	21.0570822	105.9026394	0	90.88021940592267	1138.1235177695607
185	1.7047480922384253	3.5553480614894135	1.6094379124341003	1.6094379124341003	1	0	0	0	1.6094379124341003	21.03433	105.8314151	0	91.44111013960621	1136.2375648016796
1373	1.547562508716013	3.713572066704308	1.3862943611198906	1.3862943611198906	1	0	0	0	1.6094379124341003	20.9797665	105.778691	0	88.64063690730207	1130.7004781152007
99	0.7419373447293773	4.0943445622221	0.6931471805599453	0.6931471805599453	0	0	0	0	0.6931471805599453	12.2506926	109.189399	1	948.9178714807086	307.1675370522564
2768	1.410986973710262	3.8066624897703196	0.6931471805599453	1.3862943611198906	0	0	0	0	0.47000362924573563	10.7419686	106.6415441	1	1062.870752915284	17.72272687261319
1909	1.5040773967762742	4.060443010546419	0.6931471805599453	0.6931471805599453	1	0	1	1	0.47000362924573563	10.8419899	106.7927709	1	1052.5956946995732	4.212577569139532
348	2.379546134130174	4.31748811353631	1.6094379124341003	1.3862943611198906	0	0	1	0	1.6094379124341003	10.7881471	106.6297747	1	1057.686232588881	15.676633067813187
1921	1.6486586255873816	4.718498871295094	1.0986122886681098	0.6931471805599453	1	1	0	1	0.0	10.8439545	106.7812691	1	1052.305257800768	2.9627012042310565
1840	1.3837912309017721	3.4011973816621555	1.0986122886681098	1.3862943611198906	0	0	1	1	1.6094379124341003	21.0039605	105.8094414	0	89.44241184855301	1133.0810399637505
2799	1.0986122886681098	3.912023005428146	0.6931471805599453	0.6931471805599453	0	0	1	0	0.6931471805599453	10.773997	106.6840991	1	1059.5215001199435	11.941132287300174
2161	1.7047480922384253	4.30406509320417	1.3862943611198906	1.6094379124341003	1	0	1	0	1.0986122886681098	10.8366753	106.7556096	1	1052.9572215192159	1.9910648195277236
610	0.7654678421395714	3.871201010907891	1.3862943611198906	1.0986122886681098	0	0	1	0	0.9555114450274363	10.7321462	106.703217	1	1064.2697530600462	14.79939799631266
1326	1.33500106673234	3.58351893845611	1.6094379124341003	1.6094379124341003	0	0	1	0	1.3862943611198906	21.0237416	105.8174236	0	91.02088218380254	1135.195794598037
550	1.4586150226995167	3.58351893845611	1.0986122886681098	1.3862943611198906	1	0	1	1	1.3862943611198906	21.008903	105.858755	0	87.67865371474649	1133.1710272824096
1514	1.0986122886681098	4.110873864173311	0.6931471805599453	0.0	0	0	0	0	2.5649493574615367	10.8250728	106.7209057	1	1054.0458690050964	5.07614575225759
2132	1.9021075263969205	4.007333185232471	1.3862943611198906	1.3862943611198906	1	0	1	0	1.2809338454620642	21.0432759	105.868854	0	90.75407183135296	1136.888362855936
1048	1.2781522025001875	4.02535169073515	1.0986122886681098	1.0986122886681098	0	0	1	0	0.8754687373538999	10.8043413	106.8154421	1	1056.9212007121782	8.531761255072412
2594	2.9444389791664403	3.9512437185814275	0.6931471805599453	0.0	0	0	0	0	0.0	10.8383486	106.7137316	1	1052.531898904736	4.9948619971048815
1404	1.1314021114911006	5.10594547390058	1.9459101490553132	1.9459101490553132	1	1	1	0	1.9459101490553132	10.940459	106.8794129	1	1042.2620366981478	16.482719700898407
1584	2.5649493574615367	4.465908118654584	1.3862943611198906	1.3862943611198906	0	0	1	1	0.0	21.0166024	105.9448734	0	85.16483783898785	1133.2841888194564
754	1.6582280766035324	4.499809670330265	1.0986122886681098	0.6931471805599453	1	0	1	0	0.6931471805599453	10.9921407	106.8709404	1	1036.4661242094749	19.759880558781685
284	0.8544153281560676	4.30406509320417	0.6931471805599453	0.6931471805599453	0	0	1	0	0.0	10.9511828	106.813692	1	1040.61153510993	12.432817057195827
2731	2.174751721484161	4.02535169073515	1.3862943611198906	1.3862943611198906	0	0	1	1	1.0986122886681098	10.805614	106.6365574	1	1055.7769193816823	14.173651263581208
2660	2.302585092994046	4.51085950651685	1.0986122886681098	0.6931471805599453	0	0	1	0	0.9555114450274363	11.9381877	108.4377426	1	958.8239373614359	219.33155512677078
1976	1.536867219599265	3.332204510175204	0.6931471805599453	1.0986122886681098	1	0	1	1	1.0986122886681098	10.7884855	106.6995645	1	1057.9931046522631	9.617688778239696
472	1.1939224684724346	3.4657359027997265	1.3862943611198906	1.0986122886681098	0	0	1	0	1.0986122886681098	10.7545982	106.6695314	1	1061.6026060425647	14.613460997644209
2362	3.4339872044851463	4.74493212836325	2.4849066497880004	1.3862943611198906	0	0	0	1	1.3862943611198906	21.0012902	105.8428611	0	87.61484754581109	1132.4725760140686
855	1.860974538249528	3.6375861597263857	1.6094379124341003	1.6094379124341003	0	0	1	0	1.6094379124341003	10.7939818	106.6808152	1	1057.2849048312605	10.653623933164626
2719	1.824549292051046	3.912023005428146	2.302585092994046	1.6094379124341003	0	0	0	1	1.6094379124341003	21.0092206	105.8165427	0	89.62195561091193	1133.5961292807435
1296	2.995732273553991	4.584967478670572	2.1972245773362196	2.302585092994046	1	1	1	0	1.6094379124341003	10.7666325	106.6673122	1	1060.2548199462954	13.793050321012943
1029	2.151762203259462	4.727387818712341	0.6931471805599453	0.6931471805599453	1	1	0	0	0.6931471805599453	10.7773512	106.6423935	1	1058.9439624095276	15.123461050553491
2033	2.1041341542702074	4.007333185232471	1.3862943611198906	1.3862943611198906	1	0	0	0	1.6094379124341003	20.9751142	105.8554513	0	84.42549775305245	1129.458139585198
224	2.740840023925201	4.564348191467836	1.6094379124341003	1.791759469228055	0	0	0	0	1.0986122886681098	10.8118946	106.6683259	1	1055.2321484402762	10.72389655346321
366	1.5173226235262947	3.9512437185814275	1.0986122886681098	1.0986122886681098	1	0	1	0	0.6931471805599453	10.7521576	106.6628861	1	1061.840917214656	15.295710396881137
2058	1.8718021769015913	3.58351893845611	1.3862943611198906	1.3862943611198906	1	0	0	0	1.3862943611198906	10.7684649	106.6793079	1	1060.1114818293447	12.748681279861666
1642	1.4816045409242156	4.02535169073515	1.6094379124341003	1.3862943611198906	0	0	0	0	1.3862943611198906	21.0315613	105.7336501	0	95.98031205146273	1136.8855205493498
1557	2.163323025660538	3.912023005428146	1.3862943611198906	1.6094379124341003	0	1	0	0	1.3862943611198906	21.0087017	105.8401356	0	88.4800214997027	1133.3185354892828
5	3.258096538021482	4.700480365792417	1.3862943611198906	1.3862943611198906	1	0	0	1	1.3862943611198906	21.0353531	105.8731358	0	89.7695548374741	1135.9726069473577
2451	0.5877866649021191	3.6888794541139363	1.3862943611198906	1.3862943611198906	1	0	0	0	1.0986122886681098	20.923209	105.8678117	0	78.68358390841192	1123.5966051498676
2618	1.3480731482996928	3.4965075614664802	1.3862943611198906	1.3862943611198906	0	0	1	0	1.6094379124341003	20.9712048	105.8010533	0	86.65871814187075	1129.5346864370238
270	1.0296194171811581	5.017279836814924	1.0986122886681098	0.6931471805599453	0	0	1	0	0.0	10.6615241	106.6015918	1	1071.6313505601875	27.32564004305638
321	1.4586150226995167	4.2626798770413155	1.3862943611198906	1.6094379124341003	0	1	1	1	1.0986122886681098	10.9373389	106.7692337	1	1041.8635564678782	9.310356069865234
2724	1.62924053973028	4.31748811353631	1.3862943611198906	1.3862943611198906	0	0	1	0	1.3862943611198906	21.0746682	105.972411	0	90.48059638135604	1139.5013674203174
1271	1.5686159179138452	3.4965075614664802	0.6931471805599453	0.6931471805599453	1	0	1	0	0.0	10.7908506	106.6571818	1	1057.5149147100485	12.945352406434857
2708	2.740840023925201	5.043425116919247	1.3862943611198906	1.3862943611198906	1	0	1	1	1.0986122886681098	10.8296476	106.7329843	1	1053.605851005055	3.76926908026232
47	1.8718021769015913	4.02535169073515	1.0986122886681098	1.0986122886681098	1	0	0	0	1.0986122886681098	10.843909	106.7441048	1	1052.0863260496594	1.7894898996012645
2543	1.6863989535702288	4.406719247264253	1.6094379124341003	1.6094379124341003	1	0	0	0	1.3862943611198906	10.7904717	106.7827975	1	1058.2521374015091	7.68859719499212
2082	0.6931471805599453	3.5553480614894135	1.3862943611198906	1.3862943611198906	0	0	0	0	1.4350845252893227	21.0533486	105.9009639	0	90.5530170267479	1137.724108430812
2369	1.2809338454620642	4.0943445622221	1.0986122886681098	0.6931471805599453	1	0	0	0	0.5877866649021191	10.8792052	106.7262541	1	1048.064544237609	4.281629087195366
1661	3.449987545831587	5.220355825078324	1.3862943611198906	1.3862943611198906	1	1	0	1	0.6931471805599453	10.7959013	106.6319936	1	1056.8349057548678	15.070376098017023
279	1.8562979903656263	3.7376696182833684	1.3862943611198906	1.3862943611198906	1	0	0	0	1.3862943611198906	20.9980706	105.821963	0	88.2619893498883	1132.310333861565
2107	2.1400661634962708	4.532599493153256	1.6094379124341003	1.6094379124341003	0	0	1	0	1.0986122886681098	10.84093	106.652447	1	1051.9288788986637	11.451581854219471
773	0.47000362924573563	4.442651256490317	1.0986122886681098	0.0	0	0	1	0	0.6931471805599453	10.7200104	106.6703963	1	1065.4489178558206	17.665631075754938
2788	2.0149030205422647	3.6635616461296463	1.3862943611198906	1.3862943611198906	1	0	0	1	1.6094379124341003	21.0553111	105.7834309	0	95.75306174884841	1139.016776289574
2541	1.208960345836975	3.6888794541139363	1.0986122886681098	1.0986122886681098	0	0	1	0	1.0986122886681098	16.0610998	108.2275115	0	516.4758372278734	600.3848682433133
2221	2.5649493574615367	4.0943445622221	1.3862943611198906	1.3862943611198906	0	0	0	1	1.1631508098056809	21.0195075	105.8057691	0	91.15119149010802	1134.8374948946935
2599	1.0116009116784799	3.9512437185814275	0.6931471805599453	0.6931471805599453	0	0	1	1	1.0296194171811581	16.0857919	108.2350551	0	514.3014470812358	603.2460833397731
1954	1.9878743481543455	4.477336814478207	1.0986122886681098	1.0986122886681098	0	1	1	0	1.1631508098056809	10.8146132	106.6978649	1	1055.0822432278333	7.783378489046125
96	2.0918640616783932	3.8066624897703196	1.3862943611198906	1.7578579175523736	0	0	0	0	1.791759469228055	21.2749722	104.65761	0	194.8112341109097	1180.12705580001
2628	0.6418538861723947	4.605170185988092	1.0986122886681098	0.6931471805599453	0	0	0	0	0.6931471805599453	16.4363239	107.5779911	0	452.3734133883499	626.9756580229526
1441	1.6094379124341003	3.6109179126442243	1.6094379124341003	1.3862943611198906	1	0	1	0	1.6094379124341003	21.0811211	105.8180306	0	96.74061598239547	1141.5442146666721
248	1.4586150226995167	3.5553480614894135	1.0986122886681098	1.3862943611198906	0	0	1	0	1.791759469228055	21.0350058	105.8105576	0	92.45997018059103	1136.5080192373878
2202	2.6390573296152584	4.31748811353631	1.3862943611198906	1.9459101490553132	1	1	1	1	1.9459101490553132	21.0047754	105.7284031	0	93.73132618305405	1133.9757256186465
493	1.6863989535702288	3.295836866004329	1.0986122886681098	1.0986122886681098	1	0	0	0	1.3862943611198906	10.7757238	106.6755904	1	1059.2863654843043	12.438822213319044
1605	1.423108334242607	3.4965075614664802	1.0986122886681098	1.3862943611198906	1	0	1	0	1.6094379124341003	21.0018588	105.8182605	0	88.81238631068241	1132.764706478317
1400	1.62924053973028	4.499809670330265	1.0986122886681098	0.6931471805599453	0	0	0	0	1.6094379124341003	10.8408627	106.6430643	1	1051.8915206014988	12.468879957861951
1114	0.6678293725756554	3.871201010907891	0.6931471805599453	0.6931471805599453	0	0	1	0	0.6931471805599453	10.7369047	106.6437622	1	1063.4436874978824	17.958150030208678
293	1.8718021769015913	3.9512437185814275	1.3862943611198906	1.4350845252893227	1	0	1	0	1.3862943611198906	10.781917	106.7610748	1	1059.0695729498348	8.094350569744792
1644	3.295836866004329	5.3471075307174685	1.3862943611198906	1.3862943611198906	1	0	1	1	1.6094379124341003	10.7537317	106.6018288	1	1061.3869755856424	20.265391260520552
511	1.9740810260220096	3.912023005428146	1.3862943611198906	1.6094379124341003	0	0	1	0	0.9555114450274363	10.7933833	106.6401798	1	1057.1525458176638	14.399844659476038
1555	1.7047480922384253	5.5909869805108565	1.0986122886681098	1.0986122886681098	0	0	1	1	1.2809338454620642	10.8678038	106.7445156	1	1049.435533773166	1.9613241384464952
1246	2.0149030205422647	3.8918202981106265	0.6931471805599453	0.6931471805599453	1	1	1	0	0.6931471805599453	10.7447096	106.6890439	1	1062.7999847303022	14.258893036039854
2197	1.3609765531356006	3.4965075614664802	1.0986122886681098	1.3862943611198906	1	0	1	1	1.6094379124341003	21.0227743	105.7720989	0	93.13037043004968	1135.526124261911
2340	1.599387576580599	3.4339872044851463	1.6094379124341003	1.6094379124341003	1	0	1	0	1.6094379124341003	21.0099889	105.8311823	0	89.01584933587354	1133.5439751220617
797	2.3513752571634776	4.68213122712422	1.6094379124341003	1.6094379124341003	0	0	1	0	1.0986122886681098	10.8107331	106.6921173	1	1055.4828635504118	8.545095067346496
86	3.4011973816621555	4.787491742782046	1.6094379124341003	1.6094379124341003	0	0	1	1	1.0986122886681098	10.8062921	106.7160645	1	1056.1047299984618	6.942848041545326
1046	1.6094379124341003	3.4965075614664802	1.33500106673234	1.0986122886681098	0	0	0	0	1.3862943611198906	10.8160408	106.682604	1	1054.8439312338905	9.125626537820741
819	2.0706530356467567	4.007333185232471	1.6094379124341003	1.791759469228055	0	0	1	0	1.6094379124341003	10.8514338	106.6575618	1	1050.7869215092292	10.797617930951994
1580	3.2188758248682006	5.3706380281276624	1.3862943611198906	1.3862943611198906	1	1	1	0	2.7343675094195836	10.8464343	106.7696616	1	1051.9583827117535	1.708779927487581
1697	2.3513752571634776	5.0106352940962555	1.3862943611198906	1.3862943611198906	0	0	0	0	1.3862943611198906	10.8754977	106.6114397	1	1047.8993193459219	15.998408374478714
1658	2.512035317176253	4.442651256490317	1.6094379124341003	1.6094379124341003	1	0	1	1	1.6094379124341003	20.9735202	105.7637606	0	88.84140796985918	1130.157407252323
2522	1.3987168811184478	4.605170185988092	1.3862943611198906	1.3862943611198906	0	0	1	0	0.0	10.7910616	106.6454997	1	1057.4354816666246	14.01875424532161
2042	1.7749523509116738	4.110873864173311	1.3862943611198906	1.3862943611198906	0	0	1	0	0.6931471805599453	10.7435706	106.733001	1	1063.1643716256815	12.603544846724938
61	1.840549633397487	4.532599493153256	1.6094379124341003	1.6094379124341003	1	0	0	1	1.0296194171811581	10.7501357	106.7288649	1	1062.412059002625	11.99475938265332
2411	1.208960345836975	3.970291913552122	0.6931471805599453	0.6931471805599453	1	0	1	1	0.5877866649021191	10.949032	106.8157544	1	1040.863987901739	12.343523360145829
938	1.7047480922384253	4.584967478670572	1.0986122886681098	1.0986122886681098	1	0	1	0	0.0	10.7826359	106.645341	1	1058.3707500652097	14.527865623045175
1257	1.5040773967762742	3.8066624897703196	1.3862943611198906	1.3862943611198906	1	0	0	0	1.3862943611198906	21.0161916	105.8576533	0	88.4635397243023	1133.9883590780346
1242	1.8687205103641833	3.912023005428146	2.1972245773362196	2.1972245773362196	0	1	1	0	1.6094379124341003	20.9959104	105.8576533	0	86.41531663219045	1131.7417581131804
786	1.667706820558076	4.31748811353631	1.3862943611198906	1.0986122886681098	0	1	1	0	0.3364722366212129	16.0238326	108.2125453	0	519.6157723549785	595.9640909036847
1353	1.7227665977411035	3.7376696182833684	0.6931471805599453	0.6931471805599453	1	0	0	1	0.6931471805599453	10.7861886	106.6783483	1	1058.1379508173902	11.421376543655647
1899	1.7404661748405046	5.075173815233827	1.3862943611198906	1.3862943611198906	0	0	1	0	0.0	16.0721178	108.226847	0	515.3285531620262	601.5463194365348
1616	3.068052935133617	4.68213122712422	0.6931471805599453	1.3862943611198906	0	0	1	1	1.791759469228055	21.0405377	105.8776934	0	90.11866566102546	1136.5067555487697
2876	1.7749523509116738	3.871201010907891	1.3862943611198906	1.6094379124341003	1	0	1	0	1.6094379124341003	20.8618725	106.6662485	0	79.33292305829009	1112.8049730289013
347	1.3862943611198906	3.6635616461296463	1.3862943611198906	1.3862943611198906	0	0	0	0	0.0	20.9956053	105.8154502	0	88.32990010940624	1132.0988090335552
2235	1.5686159179138452	3.6888794541139363	1.6094379124341003	1.6094379124341003	0	0	0	0	1.0986122886681098	21.050757	105.8401592	0	92.71386539759341	1137.9762821511074
1704	2.322387720290225	3.5553480614894135	1.3862943611198906	1.3862943611198906	0	1	1	1	1.6094379124341003	21.0176779	105.8125871	0	90.64614742692454	1134.5700560735079
1773	1.091923300517313	3.091042453358316	1.0986122886681098	1.0986122886681098	0	0	1	0	1.3862943611198906	21.0034012	105.8110263	0	89.31089015938178	1133.0040284067804
412	1.5789787049493917	3.7376696182833684	1.0986122886681098	1.0986122886681098	1	0	0	0	1.2237754316221157	10.814795	106.6895497	1	1055.0182874117813	8.534296028727303
2858	1.9947003132247452	4.1588830833596715	1.0986122886681098	1.3862943611198906	1	0	0	0	1.0986122886681098	10.7336351	106.7323387	1	1064.2639402592915	13.700924486881743
810	0.6418538861723947	3.1780538303479458	1.0986122886681098	1.0986122886681098	0	0	1	0	0.0	21.0248712	105.8328825	0	90.4266125517974	1135.1763921555305
1411	1.4586150226995167	3.5553480614894135	1.0986122886681098	1.3862943611198906	1	0	1	1	1.3862943611198906	21.0026587	105.8617634	0	86.91733755054226	1132.4521952620235
433	0.09531017980432493	4.787491742782046	0.6931471805599453	0.6931471805599453	0	0	1	0	0.6931471805599453	11.0129389	106.8514512	1	1034.0180134503037	20.441407282709413
2877	1.2237754316221157	3.58351893845611	1.3862943611198906	1.3862943611198906	1	0	0	0	1.3862943611198906	21.0104989	105.9096443	0	85.78222955643838	1132.9014525268938
2168	3.086486636822455	4.605170185988092	1.3862943611198906	1.3862943611198906	1	0	0	1	1.791759469228055	21.0416286	105.8161372	0	92.86203202411203	1137.1886484135396
1206	1.3217558399823195	4.442651256490317	1.3862943611198906	1.0986122886681098	0	0	0	1	1.0986122886681098	21.0730201	105.7703287	0	98.12834014784143	1141.1053883210013
2112	1.425515074273172	5.365976015021851	1.0986122886681098	1.0986122886681098	0	0	1	0	0.0	10.8596614	106.7057733	1	1050.1215621373144	5.555906457580928
451	2.134166441369082	4.1588830833596715	2.0794415416798357	1.6094379124341003	1	0	1	0	1.6094379124341003	20.9828413	105.8121513	0	87.23690842834594	1130.7167850844694
333	1.824549292051046	4.382026634673881	1.3862943611198906	1.6094379124341003	1	0	1	0	1.0986122886681098	10.867606	106.6262683	1	1048.8425094716592	14.28286184385262
1331	1.2237754316221157	4.127134385045092	1.0986122886681098	1.0986122886681098	1	0	1	0	0.0	20.9301179	105.8463546	0	80.39215329121244	1124.5575822634398
1401	2.5257286443082556	4.0943445622221	1.3862943611198906	1.6094379124341003	1	0	0	0	1.6094379124341003	10.7727985	106.6790826	1	1059.628983591883	12.407582040778516
35	1.589235205116581	5.298317366548036	1.6094379124341003	1.6094379124341003	0	0	1	0	1.6094379124341003	10.9030090172677	106.671871317817	1	1045.1292557609042	10.685608274412209
1677	1.2809338454620642	4.007333185232471	1.0986122886681098	1.0986122886681098	0	0	1	0	1.0986122886681098	20.9697105	105.7750215	0	87.87316500330068	1129.6236221077286
1959	2.302585092994046	3.912023005428146	1.3862943611198906	1.3862943611198906	1	0	0	0	1.3862943611198906	21.0238231	105.8312086	0	90.39706809986941	1135.0758465532424
721	1.7833912195575383	3.8066624897703196	1.3862943611198906	1.6094379124341003	0	0	0	0	1.3862943611198906	21.0507151	105.8133047	0	93.89873151708969	1138.2215527551468
863	1.6486586255873816	4.1588830833596715	1.0986122886681098	1.0986122886681098	0	0	0	0	0.0	10.8637312	106.7794935	1	1050.0987086344364	2.7216849808839227
2771	1.4929040961781488	4.007333185232471	0.6931471805599453	1.3862943611198906	0	0	0	0	0.6931471805599453	10.7582339	106.6461787	1	1061.0855514707587	16.11292897533692
2131	1.1631508098056809	3.5553480614894135	1.3862943611198906	1.0986122886681098	0	0	1	0	1.6094379124341003	20.9556743	105.8429634	0	83.07256559704183	1127.419383042894
1392	1.2809338454620642	3.828641396489095	1.791759469228055	1.3862943611198906	1	0	1	0	1.6094379124341003	20.9484219	105.8481099	0	82.1108854262466	1126.5687178811493
1618	2.0794415416798357	4.007333185232471	1.3862943611198906	1.3862943611198906	1	0	0	1	1.6094379124341003	21.0400626	105.8986779	0	89.25856405762778	1136.2714526442899
2678	2.174751721484161	3.58351893845611	1.3862943611198906	1.3862943611198906	0	0	1	0	1.3862943611198906	20.989171	105.7835348	0	89.2937356534215	1131.69392275109
1178	0.9122827104766164	4.0943445622221	0.6931471805599453	0.6931471805599453	0	0	1	0	0.5877866649021191	10.9553572	106.8222625	1	1040.2056597987973	13.317287057152813
241	1.589235205116581	3.7612001156935624	1.3862943611198906	1.3862943611198906	0	0	0	0	1.6094379124341003	20.996969	105.8245019	0	88.03282891395793	1132.1644975426495
1317	1.3609765531356006	3.6109179126442243	1.0986122886681098	0.6931471805599453	1	0	1	0	1.0986122886681098	21.074165	105.8239732	0	95.77975104214941	1140.7183820170428
