ID	Log price (1 billion VND)	Log area (square meters)	(Log) Bedrooms	(Log) WC	Parking	For rent	Infrastructure	Facade	(Log) Number of floors	Latitude	Longitude	Cluster	Distance to center 0	Distance to center 1
-1.7317599754271966	0.827100021010953	0.5053543908899325	0.3841936819627103	0.92706073932932	-0.9332076572628338	-0.3030828037328938	-1.4942888016716525	1.5551477423621374	-0.5165816718576925	-0.6728547754309094	0.27092594159620587	-0.6519064757484438	-0.698555003614613	0.6696515790410166
-1.7311782623014234	-0.32771526054777644	-1.283831709818934	-1.388415124393766	-1.1234052527960303	-0.9332076572628338	3.2994283663856345	0.6692146785021112	1.5551477423621374	-1.1259397495200627	-0.6925704500001826	0.2828557429777086	-0.6519064757484438	-0.6804522502311527	0.69015843509013
-1.73059654917565	-0.3860893901384415	-1.038062683100732	0.954846257973612	0.92706073932932	-0.9332076572628338	-0.3030828037328938	0.6692146785021112	1.5551477423621374	1.054356527705284	1.5373611856279996	-1.225195589083489	1.5339623660769972	1.5370675954824937	-1.547718935805924
-1.7300148360498768	0.5746676166541621	2.92726514983888	-0.35150544422713753	-1.1234052527960303	1.0715728618569986	-0.3030828037328938	0.6692146785021112	1.5551477423621374	-0.05512045163307241	-0.6913661841845002	-0.02817857863881242	-0.6519064757484438	-0.6593132891897351	0.6865126872928928
-1.7294331229241033	1.1637122391665973	1.76933522333781	3.7643647444967163	3.385524039331729	1.0715728618569986	-0.3030828037328938	0.6692146785021112	-0.6430257220970433	1.4659700337121957	-0.6726803344324117	0.4212934453196594	-0.6519064757484438	-0.7044126947158406	0.6708620193107627
-1.72885140979833	-0.14629794804284374	3.2855692110840127	0.3841936819627103	-0.21605959682861317	-0.9332076572628338	-0.3030828037328938	-1.4942888016716525	-0.6430257220970433	-2.0252870644520238	1.6592476063299817	-1.2046658594960382	1.5339623660769972	1.6633463435083093	-1.4271665476052415
-1.7282696966725568	-0.2165881937835465	0.18416183456386007	-0.35150544422713753	-0.21605959682861317	1.0715728618569986	-0.3030828037328938	0.6692146785021112	1.5551477423621374	-1.1259397495200627	-0.6888839866642593	0.15107184140918437	-0.6519064757484438	-0.6762647123263696	0.685246771842209
-1.7276879835467833	-0.5741165837416727	0.05346426108466789	0.3841936819627103	0.4277123912389614	1.0715728618569986	-0.3030828037328938	0.6692146785021112	-0.6430257220970433	0.6273735402741554	-0.6660845025806726	0.24029939721614318	-0.6519064757484438	-0.7020206038717712	0.6623800615622444
-1.72710627042101	0.35764163962419016	0.11986724340033734	0.3841936819627103	0.92706073932932	1.0715728618569986	-0.3030828037328938	0.6692146785021112	-0.6430257220970433	0.6273735402741554	-0.6812932529226196	0.19981298679639642	-0.6519064757484438	-0.6862900988667661	0.6777815262663229
-1.7265245572952368	1.6204142559754786	0.306933333272546	0.3841936819627103	0.4277123912389614	-0.9332076572628338	-0.3030828037328938	-1.4942888016716525	-0.6430257220970433	0.0768967283636261	-0.6950073280224941	0.3450331941790473	-0.6519064757484438	-0.6800636915773828	0.6932365055514476
