ID	Log Price	Log Area	Log Bedrooms	Log WC	Parking	Infrastructure	Facade	Log Floors
1.698602327258117	-0.405995645506073	-0.5746334364984012	-1.388415124393766	-1.1234052527960303	-0.9332076572628338	0.6692146785021112	-0.6430257220970433	-0.6989567620889343
1.4246154450188795	1.5639543810695984	0.18416183456386	0.954846257973612	0.92706073932932	-0.9332076572628338	0.6692146785021112	-0.6430257220970433	0.6273735402741554
-0.8440657454970986	0.1676364194833636	0.0534642610846678	0.3841936819627103	-0.2160595968286131	-0.9332076572628338	-1.4942888016716525	1.5551477423621374	0.0768967283636261
-1.1971656128415085	-0.7360223910201018	-0.2363306195075576	-1.388415124393766	-1.1234052527960303	-0.9332076572628338	0.6692146785021112	-0.6430257220970433	-0.6989567620889343
-0.7765870229073926	-0.1462979480428437	-0.5291234421997889	2.7274550643300888	1.3350580472063784	1.0715728618569986	0.6692146785021112	1.5551477423621374	1.054356527705284
-1.0069454207136304	-0.405995645506073	-1.038062683100732	1.4211033621293383	1.3350580472063784	-0.9332076572628338	0.6692146785021112	-0.6430257220970433	1.4032270307267156
1.3838955262147468	-0.1462979480428437	-0.3157568590448811	0.3841936819627103	0.4277123912389614	1.0715728618569986	-1.4942888016716525	-0.6430257220970433	0.6273735402741554
-0.9260872962311376	0.9588922299210728	-0.4846137489927472	0.3841936819627103	0.4277123912389614	1.0715728618569986	-1.4942888016716525	-0.6430257220970433	0.6273735402741554
0.0500273288165061	0.90364026240364	0.0534642610846678	0.3841936819627103	-0.2160595968286131	1.0715728618569986	0.6692146785021112	1.5551477423621374	0.6273735402741554
-0.835921761736272	-0.7604465155893232	-1.7194558122641526	-1.388415124393766	-1.1234052527960303	-0.9332076572628338	-1.4942888016716525	-0.6430257220970433	-2.025287064452024
-0.2355938159381977	0.827100021010953	-0.3157568590448811	0.3841936819627103	0.4277123912389614	1.0715728618569986	0.6692146785021112	-0.6430257220970433	0.6273735402741554
-1.6887132041199704	-0.2898703984206178	-1.038062683100732	0.3841936819627103	0.4277123912389614	-0.9332076572628338	0.6692146785021112	-0.6430257220970433	1.054356527705284
0.621269618325914	0.3317483409798122	0.9840675554641432	0.3841936819627103	0.4277123912389614	1.0715728618569986	0.6692146785021112	-0.6430257220970433	0.0768967283636261
0.4624619349897955	-0.8617623198444452	-0.3984258687205959	0.3841936819627103	-0.2160595968286131	-0.9332076572628338	0.6692146785021112	-0.6430257220970433	0.6273735402741554
0.0488639025649595	0.033396631040126	-0.717641744051554	0.3841936819627103	0.92706073932932	1.0715728618569986	0.6692146785021112	-0.6430257220970433	0.6273735402741554
1.1506285627796422	-1.9246895270989357	-1.978332389717672	-0.3515054442271375	-0.2160595968286131	1.0715728618569986	0.6692146785021112	-0.6430257220970433	0.4257672313850572
0.3373936129485301	-2.055272980668703	1.2809556465261358	-0.3515054442271375	-1.1234052527960303	1.0715728618569986	0.6692146785021112	-0.6430257220970433	-0.9005630709780322
