ID	Log price (1 billion VND)	Log area (square meters)	(Log) Bedrooms	(Log) WC	Parking	For rent	Infrastructure	Facade	(Log) Number of floors	Latitude	Longitude	Cluster	Distance to center 0	Distance to center 1
5012	2.0918640616783932	4.406719247264253	1.9459101490553132	2.0794415416798357	0	1	1	0	1.916922612182061	16.0632113	108.2353631	0	584.418259550043	587.1460811716329
5013	1.7227665977411035	4.189654742026425	1.0986122886681098	1.0986122886681098	1	0	1	0	0.6931471805599453	10.8564547	106.7660949	0	16.697545622909946	1116.8913735284507
5014	3.091042453358316	4.8283137373023015	1.6094379124341003	1.9459101490553132	0	0	1	0	1.791759469228055	16.0343001	108.2094975	0	580.5687651057506	588.9614333517544
5015	1.840549633397487	4.219507705176107	1.0986122886681098	0.6931471805599453	0	0	1	0	0.6931471805599453	10.8159197	106.6952001	0	22.376657266458828	1120.8049695576162
5016	0.5538851132264376	3.828641396489095	1.3862943611198906	1.0986122886681098	0	0	1	0	1.0986122886681098	10.8122833	106.6852567	0	23.12524748956876	1121.131047569233
5017	1.0986122886681098	3.367295829986474	1.0986122886681098	1.3862943611198906	0	0	1	0	1.6094379124341003	21.0457791	105.8115146	1	1120.9018875414838	23.061820570561398
5018	2.122261538862764	4.543294782270004	1.0986122886681098	1.0986122886681098	0	0	0	1	0.9555114450274363	10.8159197	106.6952001	0	22.376657266458828	1120.8049695576162
5019	2.0149030205422647	4.248495242049359	1.3862943611198906	1.3862943611198906	1	0	1	1	1.3862943611198906	20.8643078	106.6541838	1	1096.1952920112008	75.5821907572173
5020	1.7578579175523736	3.6635616461296463	1.6094379124341003	1.3862943611198906	1	0	1	1	1.6094379124341003	21.0218044	105.790872	1	1118.4492962745537	22.13086446042378
5021	1.55814461804655	4.02535169073515	1.3862943611198906	1.0986122886681098	1	0	1	0	1.3862943611198906	10.868443	106.6358805	0	20.54516799967501	1114.5313905252526
5022	1.7749523509116738	4.04305126783455	1.3862943611198906	1.3862943611198906	0	0	1	0	0.6931471805599453	10.7933763	106.7182627	0	24.155096248003684	1123.4879254968914
5023	2.3702437414678603	4.276666119016055	1.3862943611198906	1.3862943611198906	1	0	1	0	1.6094379124341003	10.8492114	106.6501912	0	21.26371099806082	1116.7698179677652
5024	1.0647107369924282	3.6375861597263857	1.0986122886681098	1.0986122886681098	0	0	1	1	1.0986122886681098	21.0437208	105.9259271	1	1119.6364583467757	19.485176762301208
5025	1.6863989535702288	4.330733340286331	1.3862943611198906	1.0986122886681098	1	0	1	1	1.3862943611198906	10.7881471	106.6297747	0	28.190661545357102	1123.3965470601431
5026	1.5260563034950492	4.418840607796598	1.3862943611198906	1.3862943611198906	1	0	1	0	0.6931471805599453	10.7595829	106.599273	0	32.64289286768136	1126.3535010447017
5027	1.55814461804655	4.672828834461906	1.3862943611198906	1.3862943611198906	1	0	0	0	0.6931471805599453	10.8740551	106.6309377	0	20.453579115880984	1113.8729744215977
5028	1.6486586255873816	3.8066624897703196	1.0986122886681098	1.3862943611198906	1	0	1	0	1.3862943611198906	20.9757396	105.78937	1	1113.3653792884859	18.597190331372193
5029	0.6830968447064438	4.574710978503383	1.3862943611198906	1.3862943611198906	0	0	1	1	0.0	21.1306498	105.5052484	1	1133.6931544708884	52.57819888062624
5030	1.62924053973028	4.605170185988092	1.3862943611198906	1.3862943611198906	0	0	1	1	1.3862943611198906	22.2497168	103.9608091	1	1285.1490689053362	254.79449664892118
5031	2.2823823856765264	3.8501476017100584	1.3862943611198906	1.3862943611198906	1	0	1	0	1.1631508098056809	10.7441825	106.6839545	0	30.3583504881304	1128.6747452904642
5032	1.6094379124341003	3.6375861597263857	1.5260563034950492	1.6094379124341003	1	0	1	0	1.6094379124341003	21.0216695	105.9141793	1	1117.2933803658634	17.083027457574634
5033	1.840549633397487	3.7376696182833684	1.3862943611198906	1.0986122886681098	0	0	1	0	1.4350845252893227	21.036503	105.7854012	1	1120.1304011119244	23.759408670671643
5034	1.6094379124341003	4.248495242049359	1.3862943611198906	1.0986122886681098	0	0	1	0	1.3862943611198906	10.7983097	106.6884708	0	24.467170685760955	1122.7057880927644
5035	2.917770732084279	4.897839799950911	1.3862943611198906	1.3862943611198906	0	0	1	1	1.3862943611198906	20.8526987	106.6779598	1	1094.8810170515076	78.07389062219076
5036	2.1162555148025524	4.343805421853684	1.3862943611198906	1.6094379124341003	1	0	1	0	1.33500106673234	10.8349815	106.7257698	0	19.45770736191763	1118.935077877336
5037	1.6094379124341003	4.5217885770490405	1.791759469228055	1.9459101490553132	0	0	0	1	1.3862943611198906	22.3407143	103.8407273	1	1297.9689460303223	270.74767187822295
5038	0.9360933591703348	4.110873864173311	1.3862943611198906	1.3862943611198906	0	0	1	0	1.1631508098056809	10.7855577	106.6948593	0	25.60797237305749	1124.16977773264
5039	1.840549633397487	4.6913478822291435	1.3862943611198906	0.6931471805599453	1	0	1	0	0.6931471805599453	10.8507175	106.7644224	0	17.330141266987756	1117.5130436218897
5040	1.7047480922384253	4.204692619390966	1.0986122886681098	0.6931471805599453	1	0	1	1	1.0986122886681098	10.8586724	106.7722225	0	16.48766617970843	1116.6982538427803
5041	1.5040773967762742	4.31748811353631	1.0986122886681098	0.6931471805599453	1	0	1	1	1.0986122886681098	10.8540168	106.7616751	0	16.959240841289116	1117.1238489511645
5042	1.8870696490323797	3.828641396489095	1.3862943611198906	1.3862943611198906	1	0	1	0	0.1823215567939546	21.0226765	105.793585	1	1118.519075526652	22.027654893710583
5043	1.8718021769015913	3.713572066704308	1.3862943611198906	1.3862943611198906	1	0	1	1	1.6094379124341003	21.007603	105.8142049	1	1116.6493181700316	19.38875544454321
5044	1.4747630091074988	3.332204510175204	1.0986122886681098	1.0986122886681098	0	0	1	0	1.0986122886681098	10.794454	106.683644	0	25.045868216279683	1123.0962206198003
5045	2.5572273113676265	4.584967478670572	1.9459101490553132	1.9459101490553132	0	0	0	0	1.6094379124341003	10.8062251	106.7127851	0	22.88470564086518	1122.0191561600516
5046	1.3609765531356006	4.5217885770490405	1.0986122886681098	0.6931471805599453	0	1	1	0	1.2809338454620642	10.796578	106.6725669	0	25.260299891140686	1122.776072687681
5047	1.916922612182061	4.0943445622221	1.3862943611198906	1.3862943611198906	0	1	0	1	1.3862943611198906	10.8060467	106.615868	0	27.34567865504235	1121.3119948974238
5048	1.5040773967762742	4.060443010546419	1.0986122886681098	1.3862943611198906	1	0	1	1	1.0986122886681098	10.8079431	106.6201184	0	26.90619382321359	1121.1314522578396
5049	1.766441661243765	4.382026634673881	1.3862943611198906	1.3862943611198906	1	0	0	0	1.0986122886681098	10.8230989	106.6296638	0	24.927643318350512	1119.5176225569885
5050	2.9444389791664403	3.9512437185814275	0.6931471805599453	0.0	0	0	0	0	0.0	10.8383486	106.7137316	0	19.397720591786015	1118.4643750502355
5051	2.995732273553991	4.912654885736052	2.0794415416798357	2.302585092994046	0	0	0	1	1.6094379124341003	10.7384906	106.6273449	0	33.18236311038819	1128.8891217814535
5052	3.1354942159291497	4.442651256490317	1.791759469228055	1.9459101490553132	0	0	1	1	1.6094379124341003	10.7423644	106.6299904	0	32.66851292089671	1128.4780556800933
5053	1.8082887711792655	4.219507705176107	1.3862943611198906	1.3862943611198906	0	0	1	0	1.0986122886681098	10.7701883	106.6319717	0	29.814179442350937	1125.4048972431576
5054	0.9162907318741551	4.007333185232471	1.0986122886681098	0.6931471805599453	1	0	1	0	0.6931471805599453	10.8476776	106.8401211	0	19.667288965403362	1118.5259929739805
5055	1.4816045409242156	4.04305126783455	1.3862943611198906	1.3862943611198906	0	0	1	0	1.1631508098056809	10.7320791	106.6158462	0	34.38437329728272	1129.5198405825633
5056	0.9932517730102834	4.219507705176107	1.0986122886681098	0.6931471805599453	0	0	1	0	0.6931471805599453	10.8315251	106.7250541	0	19.849908869582595	1119.3125182828412
5057	1.4701758451005926	3.4011973816621555	1.0986122886681098	1.3862943611198906	1	0	0	0	1.6094379124341003	21.0643188	105.8105694	1	1122.9636092400558	24.89416136930097
5058	1.3862943611198906	3.6888794541139363	1.791759469228055	1.791759469228055	1	0	1	0	1.6486586255873816	20.9786611	105.7816639	1	1113.7656132723887	19.421337700718986
